Image	Name	Class	Parent	ROI	Centroid X µm	Centroid Y µm	Nucleus: Area	Nucleus: Perimeter	Nucleus: Circularity	Nucleus: Max caliper	Nucleus: Min caliper	Nucleus: Eccentricity	Nucleus: Hematoxylin OD mean	Nucleus: Hematoxylin OD sum	Nucleus: Hematoxylin OD std dev	Nucleus: Hematoxylin OD max	Nucleus: Hematoxylin OD min	Nucleus: Hematoxylin OD range	Nucleus: Eosin OD mean	Nucleus: Eosin OD sum	Nucleus: Eosin OD std dev	Nucleus: Eosin OD max	Nucleus: Eosin OD min	Nucleus: Eosin OD range	Cell: Area	Cell: Perimeter	Cell: Circularity	Cell: Max caliper	Cell: Min caliper	Cell: Eccentricity	Cell: Hematoxylin OD mean	Cell: Hematoxylin OD std dev	Cell: Hematoxylin OD max	Cell: Hematoxylin OD min	Cell: Eosin OD mean	Cell: Eosin OD std dev	Cell: Eosin OD max	Cell: Eosin OD min	Cytoplasm: Hematoxylin OD mean	Cytoplasm: Hematoxylin OD std dev	Cytoplasm: Hematoxylin OD max	Cytoplasm: Hematoxylin OD min	Cytoplasm: Eosin OD mean	Cytoplasm: Eosin OD std dev	Cytoplasm: Eosin OD max	Cytoplasm: Eosin OD min	Nucleus/Cell area ratio
14AH02822-3-H&E-PYN-Lvl-1.ndpi	Negative	Negative	PathAnnotationObject	Polygon	2809.6	1424.6	24.21	18.4671	0.8921	6.2991	4.8	0.5646	0.4809	130.3312	0.1027	0.6969	0.2022	0.4947	0.175	47.4219	0.0418	0.2763	0.0757	0.2007	56.25	28.9559	0.8431	10.6423	6.8712	0.7837	0.2375	0.2347	0.6969	-0.1219	0.2458	0.0744	0.4051	0.0757	0.0523	0.0974	0.3106	-0.1219	0.2997	0.041	0.4051	0.1863	0.4243
14AH02822-3-H&E-PYN-Lvl-1.ndpi	Negative	Negative	PathAnnotationObject	Polygon	2890.5	1424.1	20.79	16.4755	0.9625	5.7044	4.6461	0.4803	0.6502	150.8399	0.2428	1.2031	0.1678	1.0353	0.0127	2.9449	0.0911	0.2667	-0.2084	0.4751	87.93	34.1001	0.9502	11.5477	9.714	0.4718	0.1836	0.2942	1.2031	-0.0935	0.1187	0.1005	0.3201	-0.2084	0.0385	0.0796	0.3276	-0.0935	0.1516	0.078	0.3201	-0.0865	0.2328
14AH02822-3-H&E-PYN-Lvl-1.ndpi	Negative	Negative	PathAnnotationObject	Polygon	3174.2	1424	21.06	19.2966	0.7107	7.2552	3.9536	0.8688	0.8006	192.9399	0.1921	1.1727	0.3607	0.812	0.0668	16.1075	0.072	0.2255	-0.1053	0.3308	61.56	34.1418	0.6636	13.1638	6.0989	0.9178	0.4027	0.3459	1.1727	-0.0974	0.1469	0.1146	0.3754	-0.1053	0.1882	0.181	0.6681	-0.0974	0.19	0.11	0.3754	-0.0484	0.343
14AH02822-3-H&E-PYN-Lvl-1.ndpi	Negative	Negative	PathAnnotationObject	Polygon	3057.7	1423.9	23.22	18.172	0.8836	6.9561	4.3011	0.7931	0.7899	203.7958	0.3322	1.5217	0.2337	1.288	-0.0022	-0.5614	0.0874	0.1881	-0.2621	0.4502	86.85	34.2903	0.9282	12.554	9.4141	0.6008	0.2756	0.3683	1.5217	-0.1217	0.1379	0.1105	0.3474	-0.2621	0.0887	0.1174	0.3968	-0.1217	0.1887	0.0644	0.3474	0.0313	0.2661
14AH02822-3-H&E-PYN-Lvl-1.ndpi	Negative	Negative	PathAnnotationObject	Polygon	3089.5	1424.8	19.17	17.1274	0.8212	6.7441	3.6366	0.8584	0.854	183.6062	0.3076	1.5331	0.2679	1.2652	0.0004	0.077	0.0995	0.2299	-0.2855	0.5155	70.92	32.4124	0.8483	12.3587	7.7116	0.7706	0.2857	0.3918	1.5331	-0.09	0.1383	0.1123	0.3021	-0.2855	0.0747	0.1042	0.4646	-0.09	0.1895	0.0627	0.3021	-0.0258	0.2676
14AH02822-3-H&E-PYN-Lvl-1.ndpi	Negative	Negative	PathAnnotationObject	Polygon	3220.2	1424.1	13.95	14.3081	0.8563	5.0812	3.6532	0.708	0.7389	116.7419	0.3167	1.5283	-0.0249	1.5532	-0.0821	-12.9697	0.1397	0.1476	-0.5386	0.6862	56.34	28.3005	0.884	10.339	7.0058	0.7082	0.2689	0.373	1.5283	-0.0962	0.0037	0.1202	0.281	-0.5386	0.1109	0.2303	1.2204	-0.0962	0.0325	0.0974	0.281	-0.2855	0.2409
14AH02822-3-H&E-PYN-Lvl-1.ndpi	Negative	Negative	PathAnnotationObject	Polygon	3128.1	1425.6	27.18	19.1451	0.9318	6.6148	5.1442	0.6211	1.0705	326.491	0.3009	1.6172	0.482	1.1352	-0.0305	-9.2879	0.116	0.2211	-0.2662	0.4873	80.73	34.9082	0.8325	12.5622	8.891	0.7519	0.4985	0.472	1.6172	-0.1241	0.1132	0.1552	0.3955	-0.2662	0.2062	0.1938	0.8613	-0.1241	0.1866	0.1166	0.3955	-0.0569	0.3285
14AH02822-3-H&E-PYN-Lvl-1.ndpi	Negative	Negative	PathAnnotationObject	Polygon	2856.1	1424.6	13.23	14.1848	0.8263	4.706	3.7465	0.4822	0.4345	64.3013	0.0787	0.6094	0.1885	0.4209	0.1871	27.6962	0.0339	0.3009	0.0884	0.2124	60.75	29.028	0.906	10.2234	7.8086	0.6384	0.2693	0.2448	0.8999	-0.1248	0.2051	0.0638	0.3563	-0.0022	0.223	0.2554	0.8999	-0.1248	0.2102	0.0691	0.3563	-0.0022	0.2117
14AH02822-3-H&E-PYN-Lvl-1.ndpi	Positive	Positive	PathAnnotationObject	Polygon	2909	1425.6	19.08	16.2246	0.9108	5.5002	4.4439	0.5553	0.2002	42.2507	0.0758	0.3657	-0.0189	0.3846	0.2044	43.1388	0.0353	0.3133	0.0983	0.2151	69.21	30.8746	0.9124	10.6222	9.0048	0.5328	0.0705	0.1102	0.3657	-0.1089	0.176	0.0599	0.3133	-0.0197	0.0215	0.0762	0.2508	-0.1089	0.1653	0.0636	0.3015	-0.0197	0.2691
14AH02822-3-H&E-PYN-Lvl-1.ndpi	Negative	Negative	PathAnnotationObject	Polygon	2943.5	1427.3	19.89	17.3524	0.8301	6.5972	4.2	0.7883	0.6636	148.6417	0.2799	1.348	0.1967	1.1513	-0.0631	-14.1373	0.0733	0.1537	-0.2373	0.391	72.81	32.1121	0.8873	11.1855	7.8694	0.6762	0.1867	0.3348	1.348	-0.0827	0.0697	0.107	0.2543	-0.2373	0.0047	0.0707	0.2982	-0.0827	0.1204	0.0668	0.2543	-0.0754	0.2642
14AH02822-3-H&E-PYN-Lvl-1.ndpi	Negative	Negative	PathAnnotationObject	Polygon	3082.6	1424.7	12.51	13.1486	0.9093	4.6518	3.6941	0.6222	0.9415	136.521	0.3535	1.6419	0.2433	1.3986	-0.0532	-7.7109	0.1502	0.2259	-0.4268	0.6528	43.47	26.6377	0.7698	9.1628	7.2926	0.405	0.3597	0.4366	1.6419	-0.1105	0.1093	0.1493	0.3876	-0.4268	0.1131	0.118	0.5101	-0.1105	0.1782	0.0791	0.3876	-0.1437	0.2918
14AH02822-3-H&E-PYN-Lvl-1.ndpi	Negative	Negative	PathAnnotationObject	Polygon	2950.9	1425.5	20.34	17.3811	0.8461	6.9025	3.8268	0.8465	0.7912	178.8043	0.2807	1.3779	0.2731	1.1047	-0.0104	-2.3579	0.1421	0.2255	-0.4061	0.6316	48.24	26.1658	0.8854	9.6585	7.3594	0.6292	0.3701	0.4171	1.3779	-0.099	0.1104	0.153	0.3505	-0.4061	0.0651	0.1456	0.5784	-0.099	0.198	0.0866	0.3505	-0.2189	0.4135
14AH02822-3-H&E-PYN-Lvl-1.ndpi	Negative	Negative	PathAnnotationObject	Polygon	2934.4	1426.7	21.24	16.9994	0.9236	6.0086	4.913	0.5513	0.7245	174.5979	0.2564	1.2396	0.1648	1.0748	-0.0132	-3.1912	0.0782	0.1981	-0.2316	0.4297	90.54	34.7462	0.9424	11.9501	10.2	0.4422	0.2122	0.3256	1.2396	-0.0955	0.1197	0.0953	0.2886	-0.2316	0.0512	0.1014	0.3466	-0.0955	0.1614	0.0521	0.2886	-0.0556	0.2353
14AH02822-3-H&E-PYN-Lvl-1.ndpi	Negative	Negative	PathAnnotationObject	Polygon	3262	1427.1	21.6	21.2746	0.5997	8.6851	3.681	0.9333	0.582	143.1677	0.3406	1.3062	-0.0765	1.3827	0.0809	19.892	0.1128	0.3353	-0.1777	0.5131	88.2	35.6417	0.8725	13.276	8.8549	0.7443	0.1419	0.3172	1.3062	-0.1197	0.154	0.1101	0.3753	-0.1777	-0.0046	0.098	0.5154	-0.1197	0.1784	0.0977	0.3753	-0.0882	0.2472
14AH02822-3-H&E-PYN-Lvl-1.ndpi	Negative	Negative	PathAnnotationObject	Polygon	3244.5	1428	17.73	15.6085	0.9145	5.672	4.3587	0.634	0.456	92.1167	0.2016	0.8945	0.1104	0.7842	0.1224	24.7349	0.0612	0.2494	-0.0282	0.2776	82.35	33.2136	0.9381	11.3956	9.6068	0.4774	0.0897	0.2293	0.8945	-0.1231	0.212	0.0725	0.3404	-0.0282	-0.0138	0.0856	0.2813	-0.1231	0.2373	0.0528	0.3404	0.0411	0.216
14AH02822-3-H&E-PYN-Lvl-1.ndpi	Negative	Negative	PathAnnotationObject	Polygon	2877.2	1428.3	18.72	16.3434	0.8807	5.9884	4.2607	0.6548	0.823	173.6606	0.3517	1.4927	0.2381	1.2546	-0.0066	-1.384	0.1062	0.2589	-0.2169	0.4759	59.58	29.3823	0.8672	10.2841	8.5254	0.5494	0.3367	0.3965	1.4927	-0.0887	0.0964	0.1113	0.2753	-0.2169	0.1107	0.1085	0.5092	-0.0887	0.1442	0.0754	0.2753	-0.1129	0.3093
14AH02822-3-H&E-PYN-Lvl-1.ndpi	Negative	Negative	PathAnnotationObject	Polygon	3066.4	1428.9	22.77	20.8679	0.6571	8.2361	4.182	0.8949	0.1792	45.8698	0.0587	0.3426	0.0423	0.3003	0.1964	50.2853	0.0514	0.2932	0.0548	0.2384	95.94	37.0875	0.8765	14.0346	10.0552	0.7063	0.0653	0.1038	0.3426	-0.12	0.2193	0.0502	0.3543	0.0548	0.0294	0.0879	0.271	-0.12	0.2265	0.0476	0.3543	0.1147	0.2391
14AH02822-3-H&E-PYN-Lvl-1.ndpi	Negative	Negative	PathAnnotationObject	Polygon	2749	1431.2	43.74	27.1564	0.7453	10.6009	6.1729	0.8412	0.5885	290.1405	0.1919	0.9864	0.178	0.8084	0.1455	71.742	0.055	0.2605	0.0012	0.2593	122.22	43.6013	0.8079	16.333	11.0436	0.7676	0.2737	0.2787	0.9864	-0.1145	0.2264	0.0802	0.3771	0.0012	0.0946	0.1116	0.4439	-0.1145	0.2725	0.0504	0.3771	0.1361	0.3608
14AH02822-3-H&E-PYN-Lvl-1.ndpi	Negative	Negative	PathAnnotationObject	Polygon	3175.5	1429.5	20.61	17.4153	0.8539	6.1629	4.8763	0.5413	0.84	198.2397	0.1599	1.1257	0.4592	0.6666	0.0542	12.7823	0.068	0.2415	-0.0962	0.3377	57.06	31.7885	0.7096	11.7052	7.3888	0.8194	0.413	0.3734	1.1257	-0.1093	0.1599	0.1206	0.3766	-0.0962	0.1611	0.1881	0.8312	-0.1093	0.2223	0.0996	0.3766	-0.0284	0.3639
14AH02822-3-H&E-PYN-Lvl-1.ndpi	Negative	Negative	PathAnnotationObject	Polygon	3226.8	1428.4	11.16	12.7672	0.8604	4.6852	3.5067	0.6749	0.2722	34.5694	0.1679	0.7511	0.0278	0.7234	-0.0028	-0.3535	0.0958	0.2246	-0.2339	0.4585	54.54	27.6072	0.8992	9.1717	8.3004	0.3764	0.044	0.1526	0.7511	-0.0981	0.1284	0.1043	0.3153	-0.2339	-0.0158	0.0695	0.3145	-0.0981	0.1628	0.0752	0.3153	-0.0679	0.2023
14AH02822-3-H&E-PYN-Lvl-1.ndpi	Positive	Positive	PathAnnotationObject	Polygon	2870.4	1430.3	14.31	17.4393	0.5913	7.5102	2.8725	0.9378	0.1786	29.112	0.0824	0.3686	0.0121	0.3565	0.2109	34.3818	0.0455	0.3471	0.0307	0.3165	77.94	34.3567	0.8297	13.259	7.4036	0.8423	0.0299	0.0994	0.3686	-0.115	0.1865	0.0674	0.3471	-0.0019	-0.0045	0.0655	0.2104	-0.115	0.1809	0.0703	0.3388	-0.0019	0.1841
14AH02822-3-H&E-PYN-Lvl-1.ndpi	Negative	Negative	PathAnnotationObject	Polygon	2806.7	1431.5	31.86	20.9866	0.909	7.6279	5.7	0.6132	0.4557	163.1558	0.1167	0.7128	0.1825	0.5303	0.1531	54.8021	0.0493	0.2671	0.0101	0.257	93.42	36.7829	0.8677	12.5835	10.3815	0.5693	0.1635	0.232	0.7128	-0.1349	0.2108	0.0781	0.3993	0.0101	0.0105	0.0821	0.3104	-0.1349	0.2409	0.0732	0.3993	0.0722	0.3369
14AH02822-3-H&E-PYN-Lvl-1.ndpi	Negative	Negative	PathAnnotationObject	Polygon	3079.1	1428.9	13.59	13.342	0.9594	4.9062	3.6	0.676	1.0922	167.1027	0.2834	1.5266	0.4241	1.1024	-0.1297	-19.8428	0.1359	0.1821	-0.3952	0.5773	39.96	26.2218	0.7303	10.4424	5.7203	0.8644	0.4403	0.5158	1.5266	-0.0563	0.0652	0.176	0.3074	-0.3952	0.1055	0.1751	0.9982	-0.0563	0.1653	0.0887	0.3074	-0.1966	0.3215
14AH02822-3-H&E-PYN-Lvl-1.ndpi	Negative	Negative	PathAnnotationObject	Polygon	2858	1431.8	36.27	22.9467	0.8656	8.1652	5.6881	0.7401	0.5353	217.3494	0.108	0.7704	0.244	0.5265	0.1693	68.7447	0.0438	0.278	0.0424	0.2356	80.01	34.9757	0.8219	12.3407	8.4308	0.7441	0.289	0.2515	0.7704	-0.1054	0.2283	0.0709	0.3702	0.0424	0.0836	0.116	0.4023	-0.1054	0.2774	0.048	0.3702	0.1016	0.451
14AH02822-3-H&E-PYN-Lvl-1.ndpi	Negative	Negative	PathAnnotationObject	Polygon	2951.8	1432	28.17	21.2225	0.786	8.6565	4.2471	0.8663	0.5846	185.3201	0.1154	0.925	0.3054	0.6196	0.1369	43.4046	0.0498	0.2375	-0.0165	0.254	72.45	35.0797	0.7398	14.1338	7.1524	0.8858	0.3166	0.2479	0.925	-0.0815	0.2013	0.0791	0.3532	-0.0165	0.1436	0.127	0.5568	-0.0815	0.2429	0.0655	0.3532	0.0501	0.3849
14AH02822-3-H&E-PYN-Lvl-1.ndpi	Negative	Negative	PathAnnotationObject	Polygon	3271.7	1431.4	30.15	23.7428	0.6721	8.1566	6.2068	0.615	0.414	141.1708	0.1559	0.734	0.0998	0.6343	0.0676	23.0676	0.0633	0.2214	-0.1569	0.3783	102.42	38.5493	0.8661	12.8597	10.5974	0.4957	0.1415	0.2045	0.734	-0.0856	0.0668	0.077	0.283	-0.1569	0.0253	0.0638	0.2915	-0.0856	0.0664	0.0822	0.283	-0.0768	0.2968
14AH02822-3-H&E-PYN-Lvl-1.ndpi	Negative	Negative	PathAnnotationObject	Polygon	3029.4	1432.1	35.73	23.9292	0.7841	9.1104	4.7648	0.8642	0.4679	185.3046	0.0859	0.6522	0.2109	0.4413	0.1339	53.0347	0.0427	0.2398	0.0205	0.2193	97.11	37.4006	0.8724	13.2948	10.551	0.6381	0.2562	0.1852	0.6522	-0.0714	0.2107	0.0725	0.348	0.0205	0.1336	0.0942	0.4568	-0.0714	0.2552	0.0428	0.348	0.0763	0.3656
14AH02822-3-H&E-PYN-Lvl-1.ndpi	Negative	Negative	PathAnnotationObject	Polygon	3219	1432.8	20.61	17.8953	0.8087	6.6069	4.4351	0.7287	0.7259	168.4134	0.3418	1.4872	-0.046	1.5332	-0.0896	-20.7828	0.1576	0.257	-0.6863	0.9433	85.14	33.9139	0.9302	12.1386	9.2583	0.6318	0.2488	0.382	1.5589	-0.0957	0.0027	0.1527	0.2895	-0.6863	0.0944	0.2406	1.5589	-0.0957	0.0326	0.1387	0.2895	-0.5081	0.2386
14AH02822-3-H&E-PYN-Lvl-1.ndpi	Negative	Negative	PathAnnotationObject	Polygon	2903.2	1431.9	14.4	15.591	0.7444	6.0728	3.1543	0.8639	0.1624	26.8008	0.0786	0.3376	0.0139	0.3237	0.1609	26.5534	0.0392	0.24	0.0435	0.1966	56.16	28.067	0.8959	9.3635	7.9486	0.4467	0.0421	0.1082	0.3376	-0.1148	0.1656	0.0433	0.3168	0.0435	-0.0008	0.0817	0.2438	-0.1148	0.1673	0.0446	0.3168	0.0656	0.2554
14AH02822-3-H&E-PYN-Lvl-1.ndpi	Positive	Positive	PathAnnotationObject	Polygon	2847	1432	26.46	27.3638	0.4441	11.2647	4.5136	0.9423	0.1684	50.0172	0.0642	0.4041	0.0416	0.3625	0.2928	86.9482	0.0348	0.3686	0.1949	0.1737	102.33	39.9401	0.8061	14.7106	10.18	0.7227	0.0845	0.0915	0.4041	-0.1475	0.3096	0.061	0.441	-0.0488	0.055	0.0808	0.2191	-0.1475	0.3155	0.0668	0.441	-0.0488	0.26
14AH02822-3-H&E-PYN-Lvl-1.ndpi	Positive	Positive	PathAnnotationObject	Polygon	3164.9	1431.3	14.22	14.5606	0.8428	4.9871	3.7359	0.6572	0.1562	25.4538	0.0443	0.336	0.0272	0.3087	0.3066	49.9775	0.0348	0.3731	0.1304	0.2427	50.31	29.0426	0.7495	10.6372	6.0023	0.8511	0.0733	0.0891	0.336	-0.1316	0.3263	0.0535	0.4496	-0.0156	0.0393	0.08	0.322	-0.1316	0.3344	0.0576	0.4496	-0.0156	0.2829
14AH02822-3-H&E-PYN-Lvl-1.ndpi	Negative	Negative	PathAnnotationObject	Polygon	3131.8	1434	37.71	24.2221	0.8077	8.9153	6.2433	0.759	1.0979	464.4267	0.2921	1.7754	0.5122	1.2632	-0.0428	-18.087	0.1214	0.2517	-0.385	0.6366	108.9	39.5972	0.8728	14.2612	10.927	0.597	0.5381	0.4667	1.7754	-0.088	0.1457	0.168	0.4141	-0.385	0.2384	0.176	0.7802	-0.088	0.2465	0.0791	0.4141	-0.0205	0.3456
14AH02822-3-H&E-PYN-Lvl-1.ndpi	Negative	Negative	PathAnnotationObject	Polygon	2882.4	1433.6	18.27	16.9062	0.8033	6.7159	3.4248	0.8547	0.7979	165.1614	0.2968	1.4381	0.2418	1.1963	-0.0199	-4.111	0.1007	0.2111	-0.3043	0.5154	58.86	30.0049	0.8216	11.7736	7.1172	0.7785	0.3138	0.3845	1.4381	-0.0818	0.0722	0.12	0.2893	-0.3043	0.0922	0.1366	0.5181	-0.0818	0.1143	0.1034	0.2893	-0.1675	0.3082
14AH02822-3-H&E-PYN-Lvl-1.ndpi	Negative	Negative	PathAnnotationObject	Polygon	3252.8	1432.8	19.89	17.2981	0.8353	6.1377	4.3878	0.6999	0.7378	165.9989	0.2912	1.3638	0.1193	1.2445	-0.0087	-1.9642	0.0942	0.2239	-0.2438	0.4677	76.68	32.2063	0.929	11.1806	9.201	0.4886	0.193	0.3707	1.3638	-0.1103	0.1313	0.1166	0.3321	-0.2438	-0.0012	0.1123	0.8785	-0.1103	0.1813	0.0761	0.3321	-0.0674	0.2609
14AH02822-3-H&E-PYN-Lvl-1.ndpi	Negative	Negative	PathAnnotationObject	Polygon	2912	1434.3	23.4	18.4263	0.8661	6.2038	5.3059	0.4837	0.4713	124.8951	0.2029	0.8407	0.1334	0.7073	0.1147	30.3895	0.0652	0.2566	-0.0423	0.2989	78.84	32.955	0.9122	11.1511	9.2475	0.4585	0.1892	0.2255	0.8407	-0.0781	0.1489	0.0644	0.3019	-0.0423	0.0675	0.0765	0.3086	-0.0781	0.1636	0.0582	0.3019	-0.0194	0.2984
14AH02822-3-H&E-PYN-Lvl-1.ndpi	Negative	Negative	PathAnnotationObject	Polygon	3084	1433.8	19.35	22.7973	0.4679	9.2125	3.484	0.9289	0.7264	161.9859	0.335	1.4224	0.101	1.3214	-0.0118	-2.6302	0.1326	0.2325	-0.3173	0.5499	65.79	34.3032	0.7026	13.5552	7.1395	0.8831	0.2737	0.3641	1.4224	-0.0783	0.1088	0.1247	0.3066	-0.3173	0.0765	0.1154	0.5537	-0.0783	0.1613	0.0748	0.3066	-0.1146	0.2947
14AH02822-3-H&E-PYN-Lvl-1.ndpi	Negative	Negative	PathAnnotationObject	Polygon	2921.1	1435	16.65	14.9315	0.9385	5.0944	4.4667	0.3281	0.6258	118.2795	0.3157	1.4825	0.174	1.3085	-0.0574	-10.845	0.1015	0.2014	-0.2812	0.4826	84.42	32.9954	0.9744	10.8773	9.8805	0.3683	0.1037	0.3008	1.4825	-0.0947	0.0924	0.1029	0.296	-0.2812	-0.0275	0.0496	0.2227	-0.0947	0.13	0.06	0.296	-0.1131	0.197
14AH02822-3-H&E-PYN-Lvl-1.ndpi	Negative	Negative	PathAnnotationObject	Polygon	3072.9	1434.8	22.95	17.9973	0.8904	6.4783	4.7712	0.638	0.791	204.0827	0.2439	1.3002	0.3241	0.9762	-0.0068	-1.7453	0.0846	0.1995	-0.2238	0.4233	63.9	30.8987	0.8411	10.3997	8.7321	0.4982	0.3755	0.3579	1.3002	-0.0532	0.097	0.114	0.2943	-0.2238	0.1404	0.1173	0.5257	-0.0532	0.1557	0.0824	0.2943	-0.1146	0.3556
14AH02822-3-H&E-PYN-Lvl-1.ndpi	Negative	Negative	PathAnnotationObject	Polygon	3174.5	1434.9	16.56	15.0728	0.916	5.5711	3.9585	0.6885	0.9465	174.1652	0.1641	1.2217	0.5505	0.6712	0.0148	2.7257	0.0674	0.1608	-0.1215	0.2823	37.35	24.2522	0.798	8.949	5.7951	0.7801	0.5734	0.377	1.2217	-0.0881	0.1389	0.1292	0.3548	-0.1215	0.2812	0.1939	0.9466	-0.0881	0.2361	0.0682	0.3548	0.0039	0.4332
14AH02822-3-H&E-PYN-Lvl-1.ndpi	Negative	Negative	PathAnnotationObject	Polygon	3264.6	1434.7	17.1	15.5222	0.8919	5.5979	4.1884	0.6602	0.5605	106.4887	0.2222	1.1012	0.0688	1.0324	0.0268	5.0896	0.0797	0.2351	-0.1826	0.4177	38.79	24.4075	0.8182	8.5994	5.9455	0.6412	0.3158	0.2794	1.1012	-0.089	0.0501	0.1076	0.2969	-0.1963	0.1253	0.1322	0.53	-0.089	0.0683	0.1223	0.2969	-0.1963	0.4356
14AH02822-3-H&E-PYN-Lvl-1.ndpi	Negative	Negative	PathAnnotationObject	Polygon	2936.8	1436.4	20.25	16.4734	0.9377	5.4991	4.8333	0.4287	0.9104	207.5806	0.4172	1.7291	0.2586	1.4706	-0.0555	-12.6453	0.1739	0.2457	-0.3699	0.6157	89.01	34.0141	0.9668	11.2612	10.1404	0.326	0.2512	0.423	1.7291	-0.0854	0.0876	0.1354	0.3522	-0.3699	0.0545	0.1094	0.4441	-0.0854	0.1303	0.0829	0.3522	-0.1718	0.2251
14AH02822-3-H&E-PYN-Lvl-1.ndpi	Negative	Negative	PathAnnotationObject	Polygon	2756.6	1438.3	56.34	35.8112	0.5521	10.9621	8.2721	0.7216	0.3733	234.7872	0.1099	0.7459	0.1048	0.6411	0.1739	109.4121	0.0465	0.2704	0.0019	0.2685	139.32	45.4953	0.8458	14.7881	13.2153	0.3871	0.1825	0.1954	0.7459	-0.1058	0.216	0.0537	0.3377	0.0019	0.0527	0.1198	0.3589	-0.1058	0.2446	0.0369	0.3377	0.0843	0.4034
14AH02822-3-H&E-PYN-Lvl-1.ndpi	Negative	Negative	PathAnnotationObject	Polygon	2893.3	1436	18.45	16.2974	0.8729	5.9281	3.9185	0.7469	0.7768	161.5847	0.2931	1.2761	0.2179	1.0582	-0.0166	-3.4525	0.0796	0.2103	-0.1799	0.3902	70.11	31.9704	0.862	11.7537	7.3194	0.7781	0.2317	0.3692	1.2761	-0.0677	0.0655	0.0885	0.3156	-0.1799	0.0341	0.0882	0.4488	-0.0677	0.0952	0.0712	0.3156	-0.0805	0.2655
14AH02822-3-H&E-PYN-Lvl-1.ndpi	Positive	Positive	PathAnnotationObject	Polygon	3167.2	1437.9	19.35	17.1976	0.8222	6.7629	3.9124	0.8226	0.249	53.527	0.055	0.3781	0.103	0.275	0.2936	63.13	0.0185	0.3524	0.2464	0.106	68.31	31.4131	0.8699	10.4573	8.7189	0.4426	0.1176	0.1317	0.3781	-0.1267	0.3269	0.0543	0.4383	-0.047	0.0659	0.1163	0.3471	-0.1267	0.34	0.0581	0.4383	-0.047	0.2819
14AH02822-3-H&E-PYN-Lvl-1.ndpi	Negative	Negative	PathAnnotationObject	Polygon	3229	1436.5	20.52	17.8539	0.809	7.0775	3.7768	0.8428	0.8544	196.5205	0.2628	1.2954	0.1709	1.1245	-0.0203	-4.6613	0.0867	0.2613	-0.1798	0.4411	73.26	32.0501	0.8962	12.1702	8.5546	0.6776	0.2509	0.4185	1.2954	-0.1004	0.1386	0.1197	0.2769	-0.1798	0.0148	0.135	0.6398	-0.1004	0.2007	0.057	0.2769	-0.0367	0.2746
14AH02822-3-H&E-PYN-Lvl-1.ndpi	Negative	Negative	PathAnnotationObject	Polygon	3258.4	1437.6	13.32	13.8061	0.8782	5.2537	3.3089	0.7564	0.5927	91.2731	0.2396	1.0987	0.1446	0.9541	0.0599	9.2308	0.0822	0.2108	-0.1512	0.362	41.4	24.8482	0.8426	9.0852	6.2565	0.7275	0.2647	0.2834	1.0987	-0.0744	0.0535	0.0893	0.2393	-0.1585	0.1022	0.1094	0.4661	-0.0744	0.0503	0.0925	0.2393	-0.1585	0.3199
14AH02822-3-H&E-PYN-Lvl-1.ndpi	Negative	Negative	PathAnnotationObject	Polygon	2877.9	1442.4	38.79	29.2447	0.5699	11.5471	5.3082	0.9322	0.7515	328.3869	0.2968	1.4402	0.1006	1.3396	-0.0296	-12.9562	0.1079	0.1894	-0.3543	0.5437	122.58	44.0857	0.7926	16.3803	10.9034	0.7758	0.3101	0.3598	1.4402	-0.0825	0.0579	0.1085	0.2795	-0.3543	0.1013	0.1152	0.5418	-0.0825	0.0993	0.0807	0.2795	-0.1628	0.3205
14AH02822-3-H&E-PYN-Lvl-1.ndpi	Negative	Negative	PathAnnotationObject	Polygon	2887.8	1439.5	18.81	17.0209	0.8159	6.0853	4.2252	0.7194	0.5634	120.0022	0.2177	1.047	0.2113	0.8357	0.0297	6.3306	0.0952	0.2209	-0.2237	0.4446	62.37	31.8322	0.7735	11.5649	7.576	0.7233	0.2201	0.2759	1.047	-0.0903	0.0714	0.0985	0.2954	-0.2237	0.0694	0.1195	0.5312	-0.0903	0.0897	0.0944	0.2954	-0.1857	0.3008
14AH02822-3-H&E-PYN-Lvl-1.ndpi	Negative	Negative	PathAnnotationObject	Polygon	2860.4	1439.7	35.1	21.4642	0.9574	7.6313	6.0717	0.5541	0.4254	167.1724	0.0783	0.6819	0.1904	0.4915	0.1916	75.3055	0.0359	0.2889	0.0106	0.2783	86.49	34.6004	0.9079	12.3766	9.6859	0.5912	0.2247	0.1891	0.6819	-0.0887	0.236	0.0681	0.3774	0.0106	0.0864	0.0962	0.4953	-0.0887	0.2666	0.0683	0.3774	0.0217	0.403
14AH02822-3-H&E-PYN-Lvl-1.ndpi	Negative	Negative	PathAnnotationObject	Polygon	2950.9	1439	28.26	21.1905	0.7909	7.889	4.5241	0.851	0.5755	184.1691	0.1511	0.836	0.1494	0.6866	0.1055	33.7696	0.0598	0.2668	-0.0114	0.2781	86.67	37.3986	0.7787	13.8306	8.3012	0.8508	0.2448	0.261	0.836	-0.0923	0.1806	0.0839	0.3421	-0.0114	0.0812	0.0981	0.444	-0.0923	0.2177	0.0677	0.3421	0.0205	0.3261
